Date/Time	Electricity:Facility [kW](Hourly)	Fans:Electricity [kW](Hourly)	Cooling:Electricity [kW](Hourly)	Heating:Electricity [kW](Hourly)	InteriorLights:Electricity [kW](Hourly)	InteriorEquipment:Electricity [kW](Hourly)	Gas:Facility [kW](Hourly)	Heating:Gas [kW](Hourly)	Electricity:Facility [kW](Monthly)	Gas:Facility [kW](Monthly)
 11/20  10:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	6.930819087	6.930819087		
 11/20  11:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	3.391322872	3.391322872		
 11/20  12:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	1.367624209	1.367624209		
 11/20  13:00:00	55.421439	3.478844803	0	0	43.84979677	8.092797425	0.419484845	0.419484845		
 11/20  14:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 11/20  15:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 11/20  16:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 11/20  17:00:00	63.40142994	3.478844803	0	0	49.33102137	9.104397103	0.019931562	0.019931562		
 11/20  18:00:00	29.4130725	0	0	0	16.44367379	4.046398712	0	0		
 11/20  19:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/20  20:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/20  21:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/20  22:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/20  23:00:00	15.77266424	0.356839963	0	0	5.481224596	1.011599678	12.10331895	12.10331895		
 11/20  24:00:00	15.83337706	0.417552781	0	0	5.481224596	1.011599678	14.07121873	14.07121873		
 11/21  01:00:00	15.93993869	0.524114412	0	0	5.481224596	1.011599678	17.41594594	17.41594594		
 11/21  02:00:00	16.07402254	0.65819827	0	0	5.481224596	1.011599678	21.78203695	21.78203695		
 11/21  03:00:00	16.1995065	0.78368223	0	0	5.481224596	1.011599678	25.77780929	25.77780929		
 11/21  04:00:00	16.3732194	0.957395129	0	0	5.481224596	1.011599678	31.57355725	31.57355725		
 11/21  05:00:00	16.42733197	1.0115077	0	0	5.481224596	1.011599678	33.2319835	33.2319835		
 11/21  06:00:00	16.48218183	1.066357555	0	0	5.481224596	1.011599678	35.14415862	35.14415862		
 11/21  07:00:00	17.40750241	3.478844803	0	0	5.481224596	1.011599678	56.45688088	56.45688088		
 11/21  08:00:00	30.46174158	3.478844803	0	0	21.92489839	5.05799839	41.36500998	41.36500998		
 11/21  09:00:00	49.9402144	3.478844803	0	0	38.36857217	8.092797425	21.2050241	21.2050241		
 11/21  10:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	6.155125965	6.155125965		
 11/21  11:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	3.401618221	3.401618221		
 11/21  12:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	1.5086592	1.5086592		
 11/21  13:00:00	55.421439	3.478844803	0	0	43.84979677	8.092797425	0.601023086	0.601023086		
 11/21  14:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 11/21  15:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 11/21  16:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 11/21  17:00:00	63.40142994	3.478844803	0	0	49.33102137	9.104397103	0.682033807	0.682033807		
 11/21  18:00:00	29.4130725	0	0	0	16.44367379	4.046398712	0	0		
 11/21  19:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/21  20:00:00	15.71382571	0.298001435	0	0	5.481224596	1.011599678	10.06817007	10.06817007		
 11/21  21:00:00	16.01342248	0.597598205	0	0	5.481224596	1.011599678	20.20516145	20.20516145		
 11/21  22:00:00	15.91644877	0.500624491	0	0	5.481224596	1.011599678	16.77551574	16.77551574		
 11/21  23:00:00	16.05006359	0.634239313	0	0	5.481224596	1.011599678	21.27667203	21.27667203		
 11/21  24:00:00	15.96195146	0.546127188	0	0	5.481224596	1.011599678	18.00379208	18.00379208		
 11/22  01:00:00	16.34010098	0.924276705	0	0	5.481224596	1.011599678	30.57527219	30.57527219		
 11/22  02:00:00	16.21981668	0.803992407	0	0	5.481224596	1.011599678	26.40202658	26.40202658		
 11/22  03:00:00	16.58902086	1.173196587	0	0	5.481224596	1.011599678	38.75386208	38.75386208		
 11/22  04:00:00	16.44888585	1.033061577	0	0	5.481224596	1.011599678	33.8422957	33.8422957		
 11/22  05:00:00	16.92288339	1.507059112	0	0	5.481224596	1.011599678	49.77570302	49.77570302		
 11/22  06:00:00	16.57091505	1.15509078	0	0	5.481224596	1.011599678	37.85362897	37.85362897		
 11/22  07:00:00	17.40750241	3.478844803	0	0	5.481224596	1.011599678	75.08907002	75.08907002		
 11/22  08:00:00	30.46174158	3.478844803	0	0	21.92489839	5.05799839	54.78124071	54.78124071		
 11/22  09:00:00	49.9402144	3.478844803	0	0	38.36857217	8.092797425	28.0656587	28.0656587		
 11/22  10:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	6.814628122	6.814628122		
 11/22  11:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	3.416991387	3.416991387		
 11/22  12:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	1.452821678	1.452821678		
 11/22  13:00:00	55.421439	3.478844803	0	0	43.84979677	8.092797425	0.514498611	0.514498611		
 11/22  14:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 11/22  15:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 11/22  16:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 11/22  17:00:00	64.88859661	3.478844803	0	0	49.33102137	9.104397103	0.314136505	0.314136505		
 11/22  18:00:00	29.4130725	0	0	0	16.44367379	4.046398712	0	0		
 11/22  19:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/22  20:00:00	15.59790693	0.182082652	0	0	5.481224596	1.011599678	6.166604269	6.166604269		
 11/22  21:00:00	15.82204394	0.406219666	0	0	5.481224596	1.011599678	13.73610981	13.73610981		
 11/22  22:00:00	15.9364253	0.520601029	0	0	5.481224596	1.011599678	17.60318819	17.60318819		
 11/22  23:00:00	16.13456614	0.718741861	0	0	5.481224596	1.011599678	23.82991099	23.82991099		
 11/22  24:00:00	16.19031416	0.774489882	0	0	5.481224596	1.011599678	25.67242701	25.67242701		
 11/23  01:00:00	16.36699445	0.951170175	0	0	5.481224596	1.011599678	31.43103283	31.43103283		
 11/23  02:00:00	16.44897426	1.033149983	0	0	5.481224596	1.011599678	34.15898184	34.15898184		
 11/23  03:00:00	16.60409872	1.188274441	0	0	5.481224596	1.011599678	39.22271678	39.22271678		
 11/23  04:00:00	16.61604789	1.200223614	0	0	5.481224596	1.011599678	39.67415915	39.67415915		
 11/23  05:00:00	16.81262138	1.396797106	0	0	5.481224596	1.011599678	46.09412598	46.09412598		
 11/23  06:00:00	16.81153876	1.395714487	0	0	5.481224596	1.011599678	46.14320639	46.14320639		
 11/23  07:00:00	15.45976884	1.53111123	0	0	5.481224596	1.011599678	50.53689345	50.53689345		
 11/23  08:00:00	7.817642149	1.324817875	0	0	5.481224596	1.011599678	43.90428798	43.90428798		
 11/23  09:00:00	7.5413721	1.048547826	0	0	5.481224596	1.011599678	34.83181807	34.83181807		
 11/23  10:00:00	6.907312595	0.414488321	0	0	5.481224596	1.011599678	13.90519458	13.90519458		
 11/23  11:00:00	6.746641007	0.253816733	0	0	5.481224596	1.011599678	8.649197158	8.649197158		
 11/23  12:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 11/23  13:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 11/23  14:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 11/23  15:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 11/23  16:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 11/23  17:00:00	9.467157608	0	0	0	5.481224596	1.011599678	0	0		
 11/23  18:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/23  19:00:00	15.64408615	0.228261875	0	0	5.481224596	1.011599678	7.752222676	7.752222676		
 11/23  20:00:00	15.87824222	0.462417947	0	0	5.481224596	1.011599678	15.5630566	15.5630566		
 11/23  21:00:00	16.10405786	0.68823359	0	0	5.481224596	1.011599678	22.75913247	22.75913247		
 11/23  22:00:00	16.20870418	0.792879903	0	0	5.481224596	1.011599678	26.22338274	26.22338274		
 11/23  23:00:00	16.33374511	0.917920838	0	0	5.481224596	1.011599678	30.31885916	30.31885916		
 11/23  24:00:00	16.40029148	0.984467206	0	0	5.481224596	1.011599678	32.52154763	32.52154763		
 11/24  01:00:00	16.55634127	1.140516996	0	0	5.481224596	1.011599678	37.64170696	37.64170696		
 11/24  02:00:00	16.57484815	1.159023876	0	0	5.481224596	1.011599678	38.27350346	38.27350346		
 11/24  03:00:00	16.72449617	1.308671899	0	0	5.481224596	1.011599678	43.18330689	43.18330689		
 11/24  04:00:00	16.69122879	1.275404516	0	0	5.481224596	1.011599678	42.12305916	42.12305916		
 11/24  05:00:00	16.80128317	1.385458894	0	0	5.481224596	1.011599678	45.72524474	45.72524474		
 11/24  06:00:00	16.76980471	1.353980437	0	0	5.481224596	1.011599678	44.72592107	44.72592107		
 11/24  07:00:00	18.89466908	3.478844803	0	0	5.481224596	1.011599678	76.7474376	76.7474376		
 11/24  08:00:00	30.46174158	3.478844803	0	0	21.92489839	5.05799839	63.32508317	63.32508317		
 11/24  09:00:00	49.9402144	3.478844803	0	0	38.36857217	8.092797425	40.0635304	40.0635304		
 11/24  10:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	15.05415185	15.05415185		
 11/24  11:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	4.554698217	4.554698217		
 11/24  12:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	2.472540536	2.472540536		
 11/24  13:00:00	55.421439	3.478844803	0	0	43.84979677	8.092797425	1.057240184	1.057240184		
 11/24  14:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 11/24  15:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 11/24  16:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 11/24  17:00:00	64.88859661	3.478844803	0	0	49.33102137	9.104397103	1.328452264	1.328452264		
 11/24  18:00:00	29.4130725	0	0	0	16.44367379	4.046398712	0	0		
 11/24  19:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/24  20:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/24  21:00:00	15.61224046	0.196416184	0	0	5.481224596	1.011599678	6.684637766	6.684637766		
 11/24  22:00:00	15.83398665	0.418162373	0	0	5.481224596	1.011599678	14.28702631	14.28702631		
 11/24  23:00:00	15.85633886	0.440514584	0	0	5.481224596	1.011599678	14.94871309	14.94871309		
 11/24  24:00:00	15.98955011	0.573725835	0	0	5.481224596	1.011599678	19.12283675	19.12283675		
 11/25  01:00:00	16.12762939	0.711805116	0	0	5.481224596	1.011599678	23.66563302	23.66563302		
 11/25  02:00:00	16.16966428	0.753840004	0	0	5.481224596	1.011599678	24.9549761	24.9549761		
 11/25  03:00:00	16.20913826	0.79331399	0	0	5.481224596	1.011599678	26.33380806	26.33380806		
 11/25  04:00:00	16.22838061	0.81255634	0	0	5.481224596	1.011599678	26.86462081	26.86462081		
 11/25  05:00:00	16.29000519	0.874180918	0	0	5.481224596	1.011599678	28.98581923	28.98581923		
 11/25  06:00:00	16.24477702	0.828952747	0	0	5.481224596	1.011599678	27.38517495	27.38517495		
 11/25  07:00:00	16.22032737	0.804503093	0	0	5.481224596	1.011599678	26.66074416	26.66074416		
 11/25  08:00:00	9.971669077	3.478844803	0	0	5.481224596	1.011599678	41.27432237	41.27432237		
 11/25  09:00:00	10.98326876	3.478844803	0	0	5.481224596	2.023199356	30.10048038	30.10048038		
 11/25  10:00:00	20.68018255	3.478844803	0	0	13.15493903	4.046398712	19.79796035	19.79796035		
 11/25  11:00:00	20.68018255	3.478844803	0	0	13.15493903	4.046398712	10.30128913	10.30128913		
 11/25  12:00:00	20.68018255	3.478844803	0	0	13.15493903	4.046398712	6.999076401	6.999076401		
 11/25  13:00:00	9.971669077	3.478844803	0	0	5.481224596	1.011599678	5.902433741	5.902433741		
 11/25  14:00:00	9.971669077	3.478844803	0	0	5.481224596	1.011599678	4.824337228	4.824337228		
 11/25  15:00:00	9.971669077	3.478844803	0	0	5.481224596	1.011599678	4.205893583	4.205893583		
 11/25  16:00:00	9.971669077	3.478844803	0	0	5.481224596	1.011599678	5.238026397	5.238026397		
 11/25  17:00:00	9.467157608	0	0	0	5.481224596	1.011599678	0	0		
 11/25  18:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/25  19:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/25  20:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/25  21:00:00	15.50699015	0.091165872	0	0	5.481224596	1.011599678	3.13502838	3.13502838		
 11/25  22:00:00	15.47121497	0.055390698	0	0	5.481224596	1.011599678	1.870164667	1.870164667		
 11/25  23:00:00	15.58379084	0.167966567	0	0	5.481224596	1.011599678	5.732661082	5.732661082		
 11/25  24:00:00	15.60557031	0.189746037	0	0	5.481224596	1.011599678	6.471746825	6.471746825		
 11/26  01:00:00	15.62446264	0.208638367	0	0	5.481224596	1.011599678	7.125232218	7.125232218		
 11/26  02:00:00	15.65159527	0.235770994	0	0	5.481224596	1.011599678	8.051702612	8.051702612		
 11/26  03:00:00	15.8382197	0.422395429	0	0	5.481224596	1.011599678	14.20048312	14.20048312		
 11/26  04:00:00	15.79870349	0.382879212	0	0	5.481224596	1.011599678	12.77518718	12.77518718		
 11/26  05:00:00	15.81595632	0.400132045	0	0	5.481224596	1.011599678	13.33209096	13.33209096		
 11/26  06:00:00	15.75006135	0.334237078	0	0	5.481224596	1.011599678	11.14725242	11.14725242		
 11/26  07:00:00	15.90525006	0.489425784	0	0	5.481224596	1.011599678	16.3717357	16.3717357		
 11/26  08:00:00	6.947126014	0.45430174	0	0	5.481224596	1.011599678	15.13977005	15.13977005		
 11/26  09:00:00	6.808890142	0.316065867	0	0	5.481224596	1.011599678	10.70930296	10.70930296		
 11/26  10:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 11/26  11:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 11/26  12:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 11/26  13:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 11/26  14:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 11/26  15:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 11/26  16:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 11/26  17:00:00	9.467157608	0	0	0	5.481224596	1.011599678	0	0		
 11/26  18:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/26  19:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/26  20:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/26  21:00:00	15.57107062	0.15524635	0	0	5.481224596	1.011599678	5.299555125	5.299555125		
 11/26  22:00:00	15.59577251	0.179948235	0	0	5.481224596	1.011599678	6.145010325	6.145010325		
 11/26  23:00:00	15.60414076	0.188316488	0	0	5.481224596	1.011599678	6.425203862	6.425203862		
 11/26  24:00:00	15.63508086	0.219256581	0	0	5.481224596	1.011599678	7.364537145	7.364537145		
 11/27  01:00:00	15.64785525	0.232030978	0	0	5.481224596	1.011599678	7.802143017	7.802143017		
 11/27  02:00:00	15.66827724	0.252452967	0	0	5.481224596	1.011599678	8.446323624	8.446323624		
 11/27  03:00:00	15.68435493	0.268530657	0	0	5.481224596	1.011599678	8.955476525	8.955476525		
 11/27  04:00:00	15.79451913	0.378694855	0	0	5.481224596	1.011599678	12.70731966	12.70731966		
 11/27  05:00:00	15.67395205	0.258127777	0	0	5.481224596	1.011599678	8.640178777	8.640178777		
 11/27  06:00:00	15.67310194	0.257277664	0	0	5.481224596	1.011599678	8.595129056	8.595129056		
 11/27  07:00:00	18.89466908	3.478844803	0	0	5.481224596	1.011599678	28.03926783	28.03926783		
 11/27  08:00:00	30.46174158	3.478844803	0	0	21.92489839	5.05799839	21.09502324	21.09502324		
 11/27  09:00:00	49.9402144	3.478844803	0	0	38.36857217	8.092797425	11.67958638	11.67958638		
 11/27  10:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	8.160864145	8.160864145		
 11/27  11:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	8.160327258	8.160327258		
 11/27  12:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	7.218387207	7.218387207		
 11/27  13:00:00	55.421439	3.478844803	0	0	43.84979677	8.092797425	4.64956221	4.64956221		
 11/27  14:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	2.85211135	2.85211135		
 11/27  15:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	1.401718498	1.401718498		
 11/27  16:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	1.063018782	1.063018782		
 11/27  17:00:00	64.88859661	3.478844803	0	0	49.33102137	9.104397103	2.765765682	2.765765682		
 11/27  18:00:00	29.4130725	0	0	0	16.44367379	4.046398712	0	0		
 11/27  19:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/27  20:00:00	15.75414295	0.338318674	0	0	5.481224596	1.011599678	11.54258637	11.54258637		
 11/27  21:00:00	15.77426743	0.358443156	0	0	5.481224596	1.011599678	12.17821779	12.17821779		
 11/27  22:00:00	15.76211606	0.346291786	0	0	5.481224596	1.011599678	11.75906466	11.75906466		
 11/27  23:00:00	15.92693724	0.511112962	0	0	5.481224596	1.011599678	17.26495214	17.26495214		
 11/27  24:00:00	15.88634485	0.470520577	0	0	5.481224596	1.011599678	15.59042993	15.59042993		
 11/28  01:00:00	16.07676087	0.660936597	0	0	5.481224596	1.011599678	22.07589256	22.07589256		
 11/28  02:00:00	15.9630928	0.547268529	0	0	5.481224596	1.011599678	17.98467177	17.98467177		
 11/28  03:00:00	16.17589261	0.760068336	0	0	5.481224596	1.011599678	25.26619129	25.26619129		
 11/28  04:00:00	16.15128343	0.735459154	0	0	5.481224596	1.011599678	23.98592387	23.98592387		
 11/28  05:00:00	16.53945884	1.123634568	0	0	5.481224596	1.011599678	37.19339621	37.19339621		
 11/28  06:00:00	16.27517698	0.859352702	0	0	5.481224596	1.011599678	27.98691091	27.98691091		
 11/28  07:00:00	18.89466908	3.478844803	0	0	5.481224596	1.011599678	56.07916076	56.07916076		
 11/28  08:00:00	30.46174158	3.478844803	0	0	21.92489839	5.05799839	41.00623684	41.00623684		
 11/28  09:00:00	49.9402144	3.478844803	0	0	38.36857217	8.092797425	24.97656127	24.97656127		
 11/28  10:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	9.983450928	9.983450928		
 11/28  11:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	4.843774251	4.843774251		
 11/28  12:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	3.187064146	3.187064146		
 11/28  13:00:00	55.421439	3.478844803	0	0	43.84979677	8.092797425	2.399966928	2.399966928		
 11/28  14:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0.752013664	0.752013664		
 11/28  15:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0.248600036	0.248600036		
 11/28  16:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0.760392854	0.760392854		
 11/28  17:00:00	64.88859661	3.478844803	0	0	49.33102137	9.104397103	2.967412751	2.967412751		
 11/28  18:00:00	29.4130725	0	0	0	16.44367379	4.046398712	0	0		
 11/28  19:00:00	15.81954321	0.403718939	0	0	5.481224596	1.011599678	13.69031671	13.69031671		
 11/28  20:00:00	15.9451494	0.529325127	0	0	5.481224596	1.011599678	17.77389756	17.77389756		
 11/28  21:00:00	16.01279069	0.596966416	0	0	5.481224596	1.011599678	20.01988256	20.01988256		
 11/28  22:00:00	16.18705157	0.771227294	0	0	5.481224596	1.011599678	25.50014423	25.50014423		
 11/28  23:00:00	16.19088614	0.775061861	0	0	5.481224596	1.011599678	25.67524552	25.67524552		
 11/28  24:00:00	16.38731676	0.97149249	0	0	5.481224596	1.011599678	31.9710994	31.9710994		
 11/29  01:00:00	16.46117097	1.045346697	0	0	5.481224596	1.011599678	34.52992462	34.52992462		
 11/29  02:00:00	16.60183058	1.186006301	0	0	5.481224596	1.011599678	38.96285548	38.96285548		
 11/29  03:00:00	16.57271976	1.156895489	0	0	5.481224596	1.011599678	38.20772989	38.20772989		
 11/29  04:00:00	16.74709006	1.331265785	0	0	5.481224596	1.011599678	43.6830365	43.6830365		
 11/29  05:00:00	16.70732014	1.291495864	0	0	5.481224596	1.011599678	42.63712196	42.63712196		
 11/29  06:00:00	16.91593023	1.500105952	0	0	5.481224596	1.011599678	49.1840596	49.1840596		
 11/29  07:00:00	18.89466908	3.478844803	0	0	5.481224596	1.011599678	73.49859359	73.49859359		
 11/29  08:00:00	30.46174158	3.478844803	0	0	21.92489839	5.05799839	58.10251533	58.10251533		
 11/29  09:00:00	49.9402144	3.478844803	0	0	38.36857217	8.092797425	39.32896526	39.32896526		
 11/29  10:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	21.31428487	21.31428487		
 11/29  11:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	9.031006225	9.031006225		
 11/29  12:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	4.392479127	4.392479127		
 11/29  13:00:00	55.421439	3.478844803	0	0	43.84979677	8.092797425	3.689509696	3.689509696		
 11/29  14:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	2.736714082	2.736714082		
 11/29  15:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	3.300755703	3.300755703		
 11/29  16:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	3.501946174	3.501946174		
 11/29  17:00:00	64.88859661	3.478844803	0	0	49.33102137	9.104397103	5.192049428	5.192049428		
 11/29  18:00:00	29.53052108	0.11744858	0	0	16.44367379	4.046398712	3.997989358	3.997989358		
 11/29  19:00:00	15.89436425	0.478539975	0	0	5.481224596	1.011599678	16.13366435	16.13366435		
 11/29  20:00:00	16.10239045	0.686566176	0	0	5.481224596	1.011599678	22.98517224	22.98517224		
 11/29  21:00:00	16.35648851	0.940664235	0	0	5.481224596	1.011599678	31.17802419	31.17802419		
 11/29  22:00:00	16.45216921	1.036344939	0	0	5.481224596	1.011599678	34.22039389	34.22039389		
 11/29  23:00:00	16.61043424	1.19460997	0	0	5.481224596	1.011599678	39.48554041	39.48554041		
 11/29  24:00:00	16.66373113	1.24790686	0	0	5.481224596	1.011599678	41.13784032	41.13784032		
 11/30  01:00:00	16.84044705	1.424622778	0	0	5.481224596	1.011599678	47.02664203	47.02664203		
